training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.4512137,0.37688503,-58.208797,-90.05836,-94.43184,1.9592,-1.2759998,26.011108,-58.880615,-89.92105,-94.363846,0.008825114,0.0017700218677520752,431.5497941970825,185000
0.43388873,0.2620628,-73.087715,-90.35014,-94.52805,0.6459407,-0.5201552,16.858776,-72.84081,-90.27359,-94.48397,0.008881315,0.0017986477375030517,440.5430362224579,190000
0.40912572,1.3850012,-72.37238,-90.19183,-94.54844,0.85902464,-1.0769658,13.654562,-72.15444,-90.14533,-94.50387,0.014701364,0.0017962029933929443,449.5240550041199,195000
0.44018555,0.29573306,-60.59685,-90.375916,-94.618484,0.64502877,-0.3317017,21.634508,-62.81046,-90.295715,-94.59963,0.011422753,0.0018115938186645509,458.5820276737213,200000
0.43103904,0.20419371,-60.716045,-90.37722,-94.671,0.79189575,-0.49375805,14.044914,-60.289814,-90.23003,-94.6327,0.011491426,0.008427668857574462,500.72037625312805,205000
0.45570004,1.741735,-39.165493,-90.09195,-94.70754,3.6969628,-4.651659,60.84219,-38.547035,-89.97537,-94.65408,0.1283137,0.0017218369007110596,509.32956409454346,210000
0.4666427,0.25376415,-37.560738,-89.446915,-94.67664,0.5208637,-0.7910736,10.817881,-36.907406,-89.34973,-94.62992,0.0116391,0.0017221464157104493,517.940299987793,215000
0.4509799,0.15442017,-60.110317,-90.423584,-94.683914,0.9398165,-0.48949793,26.892937,-60.09881,-90.33456,-94.62893,0.0107412385,0.001716127347946167,526.5209403038025,220000
0.42199874,0.4669012,-59.66995,-89.87158,-94.89765,2.8169732,-1.9166206,26.353516,-59.26067,-89.74757,-94.847176,0.024855388,0.0017267052173614503,535.1544697284698,225000
0.42369395,1.731913,-68.26677,-90.39752,-94.93409,1.9045345,-1.0459734,19.329138,-67.48953,-90.37596,-94.88049,0.009840901,0.0017316915035247803,543.812931060791,230000
0.4287096,0.16990551,-64.80175,-90.536514,-94.847084,0.28143644,-0.5172096,8.012986,-63.959084,-90.44763,-94.79337,0.013697179,0.0017296639919281006,552.4612548351288,235000
0.40888146,0.98064584,-62.893555,-90.91116,-95.24769,1.2845274,-1.389625,30.175545,-63.28646,-90.845825,-95.19983,0.033818543,0.0017234501838684082,561.0785093307495,240000
0.38901913,0.4273367,-61.04625,-90.86656,-95.334755,0.5935061,-0.90360534,22.483887,-60.638283,-90.8146,-95.28115,0.007672164,0.0017589307308197022,569.8731665611267,245000
0.44002458,0.4431467,-60.51351,-90.63205,-95.56257,4.209219,-2.359411,29.555637,-59.586292,-90.51769,-95.51774,0.016216617,0.001731132936477661,578.5288348197937,250000
0.46545967,0.11715988,-50.953346,-90.94194,-95.67513,0.24933298,-0.30299672,7.0671606,-50.451874,-90.83879,-95.62481,0.006149267,0.0017280065536499024,587.1688711643219,255000
0.4560452,0.20160818,-69.24707,-91.13345,-95.78916,0.29887158,-0.40888104,8.109009,-68.95563,-91.02719,-95.758354,0.011016427,0.0017635050773620606,595.9864001274109,260000
0.40153846,0.94728893,-66.39724,-91.079865,-95.903275,1.2444205,-1.1880754,41.99763,-58.865192,-90.95516,-95.84711,0.12959771,0.001766099977493286,604.8169038295746,265000
0.3958525,0.20429166,-67.98443,-91.28899,-96.11575,1.4623295,-1.0245768,14.470882,-67.43452,-91.19363,-96.07309,0.020983003,0.0017273688316345214,613.4537515640259,270000
0.3969545,0.14184934,-74.638,-92.08577,-96.29773,1.0369456,-0.47894028,26.074648,-74.38745,-91.99828,-96.25503,0.004927831,0.0017351101398468017,622.1293058395386,275000
0.43003017,0.17676635,-75.50703,-92.48851,-96.33076,0.2884072,-0.5336182,8.3217,-69.202354,-92.39137,-96.31386,0.015350837,0.0017794015407562255,631.0263180732727,280000
0.40477636,0.07318169,-79.804565,-92.43207,-96.33362,0.27437016,-0.15783301,5.6704016,-79.50015,-92.36655,-96.294975,0.0052454835,0.001776502275466919,639.9088332653046,285000
0.45282602,0.16055217,-56.36312,-92.0165,-96.47213,1.0024215,-0.55806553,16.428085,-55.882965,-91.920975,-96.44211,0.009427494,0.0017289840698242187,648.5537571907043,290000
0.3947365,0.12144988,-70.57967,-92.640686,-96.657814,0.31644377,-0.291257,9.858167,-70.284935,-92.547775,-96.626564,0.01957576,0.001757138156890869,657.339451789856,295000
0.4252063,0.1594395,-66.93204,-92.798645,-96.723175,1.6718458,-1.3808194,16.302662,-65.85918,-92.73102,-96.70704,0.019851737,0.001774354076385498,666.2112295627594,300000
